"date","lon","lat","depth","depth_to","depth_bot","temp"
"1990-Nov",20.6,-35.1,120,10,110,9.6
"1990-Nov",21.3,-35.9,120,10,130,10
"1990-Nov",22.3,-35.2,120,0,120,10.53
"1990-Nov",22.3,-35.4,120,30,150,9.1
"1990-Nov",23.9,-34.7,120,50,170,10.45
"1990-Nov",24.9,-34.7,120,230,350,10.84
"1990-Nov",24.8,-34.4,120,0,120,10.36
"1990-Nov",17.1,-30.3,130,10,140,8.31
"1990-Nov",16.9,-29.9,130,10,140,8.7
"1990-Nov",16.7,-30,130,30,160,8.61
"1990-Nov",16.5,-30,130,50,180,8.68
"1990-Nov",16.3,-30.1,130,60,190,8.78
"1990-Nov",16.1,-30.1,130,70,200,9.17
"1990-Nov",16,-30.2,130,80,210,10.49
"1990-Nov",15.8,-30.2,130,100,230,11.44
"1990-Nov",15.6,-30.2,130,110,240,11.73
"1990-Nov",15.4,-30.3,130,140,270,12.63
"1990-Nov",15.2,-30.3,130,170,300,11.43
"1990-Nov",15.4,-30.8,130,540,670,13.53
"1990-Nov",15.6,-30.7,130,130,260,12.57
"1990-Nov",15.8,-30.7,130,70,200,11.82
"1990-Nov",16,-30.6,130,90,220,13.03
"1990-Nov",16.1,-30.6,130,120,250,12.16
"1990-Nov",16.3,-30.5,130,110,240,11.98
"1990-Nov",16.5,-30.5,130,100,230,10.3
"1990-Nov",16.7,-30.4,130,70,200,9.08
"1990-Nov",16.9,-30.4,130,40,170,8.2
"1990-Nov",17.1,-30.4,130,10,140,8.13
"1990-Nov",17.5,-31.4,130,20,150,8.4
"1990-Nov",17.3,-31.5,130,70,200,8.31
"1990-Nov",17.1,-31.5,130,120,250,9.84
"1990-Nov",16.8,-31.6,130,160,290,9.91
"1990-Nov",16.6,-31.7,130,170,300,11.41
"1990-Nov",16.4,-31.7,130,280,410,13.18
"1990-Nov",16.6,-32.3,130,230,360,12.3
"1990-Nov",16.8,-32.2,130,190,320,12.12
"1990-Nov",17,-32.2,130,140,270,11.42
"1990-Nov",17.1,-32.1,130,110,240,10.64
"1990-Nov",17.3,-32.1,130,70,200,8.71
"1990-Nov",17.5,-32,130,20,150,8.17
"1990-Nov",17.7,-32,130,10,140,7.6
"1990-Nov",17.8,-32.4,130,20,150,7.28
"1990-Nov",17.6,-32.4,130,40,170,8.77
"1990-Nov",17.4,-32.5,130,120,250,8.72
"1990-Nov",17.2,-32.5,130,150,280,9.62
"1990-Nov",17,-32.6,130,190,320,10.51
"1990-Nov",16.8,-32.6,130,250,380,9.39
"1990-Nov",16.8,-32.9,130,390,520,12.84
"1990-Nov",17,-32.8,130,210,340,10.79
"1990-Nov",17.7,-33.1,130,40,170,8.48
"1990-Nov",17.5,-33.1,130,210,340,12.15
"1990-Nov",17.2,-32.8,130,170,300,10.99
"1990-Nov",17.4,-32.7,130,130,260,9.88
"1990-Nov",17.5,-32.7,130,140,270,8.71
"1990-Nov",17.6,-32.7,130,100,230,8.75
"1990-Nov",17.7,-32.6,130,30,160,8.29
"1990-Nov",17.3,-33.2,130,270,400,13.14
"1990-Nov",17.3,-33.2,130,270,400,13.14
"1990-Nov",17.1,-33.2,130,340,470,13.71
"1990-Nov",17.5,-33.1,130,210,340,12.21
"1990-Nov",17.4,-33.2,130,340,470,12.62
"1990-Nov",17.2,-33.2,130,350,480,13.76
"1990-Nov",17.2,-33.3,130,400,530,13.65
"1990-Nov",17.3,-33.3,130,320,450,13.84
"1990-Nov",17.4,-33.3,130,430,560,13.4
"1990-Nov",17.5,-33.2,130,290,420,12.43
"1990-Nov",17.6,-33.2,130,110,240,11.11
"1990-Nov",17.7,-33.2,130,60,190,8.18
"1990-Nov",17.8,-33.1,130,10,140,8.47
"1990-Nov",17.8,-33.3,130,30,160,8.42
"1990-Nov",17.7,-33.3,130,60,190,9.81
"1990-Nov",17.6,-33.3,130,110,240,11.54
"1990-Nov",17.5,-33.4,130,360,490,12.39
"1990-Nov",17.4,-33.4,130,440,570,13.32
"1990-Nov",17.3,-33.4,130,370,500,13.71
"1990-Nov",17.4,-33.5,130,660,790,13.41
"1990-Nov",17.5,-33.5,130,270,400,12.97
"1990-Nov",17.6,-33.5,130,100,230,12.17
"1990-Nov",17.7,-33.4,130,70,200,10.12
"1990-Nov",17.8,-33.4,130,50,180,8.52
"1990-Nov",18,-33.8,130,30,160,7.9
"1990-Nov",17.6,-33.9,130,170,300,11.62
"1990-Nov",17.5,-33.9,130,280,410,13.12
"1990-Nov",18,-34.4,130,170,300,10.67
"1990-Nov",18.2,-34.3,130,120,250,9.24
"1990-Nov",17.8,-34.1,130,120,250,9.17
"1990-Nov",18,-34.1,130,90,220,8.44
"1990-Nov",18.1,-34.1,130,70,200,8.05
"1990-Nov",17.9,-34.2,130,170,300,7.92
"1990-Nov",17.7,-34.3,130,320,450,10.49
"1990-Nov",17.5,-34.3,130,NA,NA,13.21
"1990-Nov",17.4,-34.5,130,NA,NA,13.64
"1990-Nov",17.6,-34.5,130,NA,NA,13.25
"1990-Nov",17.8,-34.4,130,340,470,12.3
"1990-Nov",18.6,-34.5,130,10,140,8.56
"1990-Nov",18.5,-34.6,130,60,190,8.14
"1990-Nov",18.5,-34.7,130,90,220,8.49
"1990-Nov",18.4,-34.8,130,230,360,8.99
"1990-Nov",18.4,-34.9,130,260,390,11.54
"1990-Nov",18.4,-35,130,450,580,13.09
"1990-Nov",18.5,-34.9,130,180,310,10.87
"1990-Nov",18.6,-34.8,130,60,190,9.44
"1990-Nov",18.6,-34.7,130,60,190,9.19
"1990-Nov",18.6,-34.6,130,40,170,9.15
"1990-Nov",18.7,-34.6,130,40,170,9.59
"1990-Nov",18.8,-34.6,130,30,160,9.32
"1990-Nov",18.8,-34.7,130,40,170,9.64
"1990-Nov",18.8,-34.8,130,50,180,9.45
"1990-Nov",18.7,-34.9,130,80,210,10.35
"1990-Nov",18.6,-35,130,220,350,11.12
"1990-Nov",18.6,-35.1,130,290,420,12.88
"1990-Nov",18.6,-35.2,130,580,710,13.62
"1990-Nov",18.5,-35.2,130,850,980,13.8
"1990-Nov",18.5,-35.3,130,NA,NA,13.61
"1990-Nov",19,-34.9,130,40,170,10.07
"1990-Nov",19,-35.1,130,80,210,9.96
"1990-Nov",18.5,-35.4,130,NA,NA,13.63
"1990-Nov",18.7,-35.5,130,NA,NA,13.28
"1990-Nov",18.7,-35.4,130,770,900,13.3
"1990-Nov",18.8,-35.3,130,240,370,12.25
"1990-Nov",18.8,-35.2,130,90,220,12.19
"1990-Nov",18.8,-35.1,130,120,250,10.42
"1990-Nov",18.9,-35.1,130,140,270,9.7
"1990-Nov",18.9,-35,130,60,190,10.22
"1990-Nov",18.9,-35.3,130,90,220,11.1
"1990-Nov",18.9,-35.3,130,90,220,11.1
"1990-Nov",19.2,-35.5,130,70,200,11.36
"1990-Nov",19.3,-35.5,130,100,230,9.62
"1990-Nov",19.3,-35.4,130,70,200,9.93
"1990-Nov",19.3,-35.3,130,70,200,10.05
"1990-Nov",19.4,-35.2,130,40,170,9.56
"1990-Nov",19.4,-35.1,130,40,170,9.73
"1990-Nov",19.5,-35,130,20,150,9.64
"1990-Nov",19.7,-35.9,130,70,200,12.59
"1990-Nov",19.6,-36,130,460,590,12.86
"1990-Nov",19.8,-36.2,130,580,710,12.46
"1990-Nov",19.8,-36,130,70,200,11.42
"1990-Nov",19.9,-35.8,130,50,180,9.68
"1990-Nov",20,-35.7,130,20,150,9.52
"1990-Nov",20,-35.5,130,30,160,9.86
"1990-Nov",20.1,-35.4,130,30,160,10.63
"1990-Nov",20.6,-35.9,130,10,120,9.72
"1990-Nov",20.6,-35.9,130,10,120,9.72
"1990-Nov",20.7,-36.3,130,20,150,9.46
"1990-Nov",20.7,-36.4,130,10,140,9.84
"1990-Nov",20.6,-36,130,30,160,9.6
"1990-Nov",20.6,-35.1,130,20,110,9.6
"1990-Nov",22.3,-35.4,130,20,150,8.79
"1990-Nov",24.9,-34.7,130,220,350,10.56
"1990-Nov",16.7,-30,140,20,160,8.6
"1990-Nov",16.5,-30,140,40,180,8.51
"1990-Nov",16.3,-30.1,140,50,190,8.53
"1990-Nov",16.1,-30.1,140,60,200,9.1
"1990-Nov",16,-30.2,140,70,210,10.02
"1990-Nov",15.8,-30.2,140,90,230,11.18
"1990-Nov",15.6,-30.2,140,100,240,11.29
"1990-Nov",15.4,-30.3,140,130,270,11.91
"1990-Nov",15.2,-30.3,140,160,300,11.15
"1990-Nov",15.4,-30.8,140,530,670,13.02
"1990-Nov",15.6,-30.7,140,120,260,12.36
"1990-Nov",15.8,-30.7,140,60,200,11.64
"1990-Nov",16,-30.6,140,80,220,12.92
"1990-Nov",16.1,-30.6,140,110,250,12.1
"1990-Nov",16.3,-30.5,140,100,240,11.68
"1990-Nov",16.5,-30.5,140,90,230,10.05
"1990-Nov",16.7,-30.4,140,60,200,8.91
"1990-Nov",16.9,-30.4,140,30,170,8.1
"1990-Nov",17.5,-31.4,140,10,150,8.4
"1990-Nov",17.3,-31.5,140,60,200,8.1
"1990-Nov",17.1,-31.5,140,110,250,9.2
"1990-Nov",16.8,-31.6,140,150,290,9.58
"1990-Nov",16.6,-31.7,140,160,300,11.11
"1990-Nov",16.4,-31.7,140,270,410,12.85
"1990-Nov",16.6,-32.3,140,220,360,12.02
"1990-Nov",16.8,-32.2,140,180,320,11.9
"1990-Nov",17,-32.2,140,130,270,10.97
"1990-Nov",17.1,-32.1,140,100,240,10.31
"1990-Nov",17.3,-32.1,140,60,200,8.45
"1990-Nov",17.5,-32,140,10,150,8.04
"1990-Nov",17.8,-32.4,140,10,150,7.14
"1990-Nov",17.6,-32.4,140,30,170,8.42
"1990-Nov",17.4,-32.5,140,110,250,8.47
"1990-Nov",17.2,-32.5,140,140,280,9.44
"1990-Nov",17,-32.6,140,180,320,10.24
"1990-Nov",16.8,-32.6,140,240,380,9.28
"1990-Nov",16.8,-32.9,140,380,520,12.2
"1990-Nov",17,-32.8,140,200,340,10.62
"1990-Nov",17.7,-33.1,140,30,170,8.11
"1990-Nov",17.5,-33.1,140,200,340,11.87
"1990-Nov",17.2,-32.8,140,160,300,10.81
"1990-Nov",17.4,-32.7,140,120,260,9.44
"1990-Nov",17.5,-32.7,140,130,270,8.66
"1990-Nov",17.6,-32.7,140,90,230,8.45
"1990-Nov",17.7,-32.6,140,20,160,8.15
"1990-Nov",17.3,-33.2,140,260,400,13.02
"1990-Nov",17.3,-33.2,140,260,400,13.04
"1990-Nov",17.1,-33.2,140,330,470,13.5
"1990-Nov",17.5,-33.1,140,200,340,11.91
"1990-Nov",17.4,-33.2,140,330,470,12.36
"1990-Nov",17.2,-33.2,140,340,480,13.5
"1990-Nov",17.2,-33.3,140,390,530,13.5
"1990-Nov",17.3,-33.3,140,310,450,13.57
"1990-Nov",17.4,-33.3,140,420,560,13.11
"1990-Nov",17.5,-33.2,140,280,420,12.18
"1990-Nov",17.6,-33.2,140,100,240,10.57
"1990-Nov",17.7,-33.2,140,50,190,8.06
"1990-Nov",17.8,-33.1,140,0,140,8.4
"1990-Nov",17.8,-33.3,140,20,160,8.4
"1990-Nov",17.7,-33.3,140,50,190,9.27
"1990-Nov",17.6,-33.3,140,100,240,11.28
"1990-Nov",17.5,-33.4,140,350,490,12.24
"1990-Nov",17.4,-33.4,140,430,570,13.06
"1990-Nov",17.3,-33.4,140,360,500,13.51
"1990-Nov",17.4,-33.5,140,650,790,13.21
"1990-Nov",17.5,-33.5,140,260,400,12.51
"1990-Nov",17.6,-33.5,140,90,230,11.81
"1990-Nov",17.7,-33.4,140,60,200,9.69
"1990-Nov",17.8,-33.4,140,40,180,8.36
"1990-Nov",17.6,-33.9,140,160,300,11.5
"1990-Nov",17.5,-33.9,140,270,410,12.73
"1990-Nov",18,-34.4,140,160,300,10.36
"1990-Nov",18.2,-34.3,140,110,250,9.08
"1990-Nov",17.8,-34.1,140,110,250,8.71
"1990-Nov",18,-34.1,140,80,220,8.24
"1990-Nov",18.1,-34.1,140,60,200,7.8
"1990-Nov",17.9,-34.2,140,160,300,7.74
"1990-Nov",17.7,-34.3,140,310,450,9.66
"1990-Nov",17.5,-34.3,140,NA,NA,12.96
"1990-Nov",17.4,-34.5,140,NA,NA,13.26
"1990-Nov",17.6,-34.5,140,NA,NA,12.99
"1990-Nov",17.8,-34.4,140,330,470,12.28
"1990-Nov",18.6,-34.5,140,0,140,8.3
"1990-Nov",18.5,-34.6,140,50,190,7.92
"1990-Nov",18.5,-34.7,140,80,220,8.3
"1990-Nov",18.4,-34.8,140,220,360,8.79
"1990-Nov",18.4,-34.9,140,250,390,11.36
"1990-Nov",18.4,-35,140,440,580,12.88
"1990-Nov",18.5,-34.9,140,170,310,10.64
"1990-Nov",18.6,-34.8,140,50,190,9.08
"1990-Nov",18.6,-34.7,140,50,190,8.94
"1990-Nov",18.6,-34.6,140,30,170,8.15
"1990-Nov",18.7,-34.6,140,30,170,9.4
"1990-Nov",18.8,-34.7,140,30,170,9.23
"1990-Nov",18.8,-34.8,140,40,180,9.3
"1990-Nov",18.7,-34.9,140,70,210,10.15
"1990-Nov",18.6,-35,140,210,350,10.66
"1990-Nov",18.6,-35.1,140,280,420,12.69
"1990-Nov",18.6,-35.2,140,570,710,13.44
"1990-Nov",18.5,-35.2,140,840,980,13.58
"1990-Nov",18.5,-35.3,140,NA,NA,13.25
"1990-Nov",19,-34.9,140,30,170,9.78
"1990-Nov",19,-35.1,140,70,210,9.65
"1990-Nov",18.5,-35.4,140,NA,NA,13.53
"1990-Nov",18.7,-35.5,140,NA,NA,13.02
"1990-Nov",18.7,-35.4,140,760,900,13.19
"1990-Nov",18.8,-35.3,140,230,370,12.27
"1990-Nov",18.8,-35.2,140,80,220,11.82
"1990-Nov",18.8,-35.1,140,110,250,10.02
"1990-Nov",18.9,-35.1,140,130,270,9.49
"1990-Nov",18.9,-35,140,50,190,9.78
"1990-Nov",18.9,-35.3,140,80,220,10.85
"1990-Nov",18.9,-35.3,140,80,220,10.85
"1990-Nov",19.2,-35.5,140,60,200,11.08
"1990-Nov",19.3,-35.5,140,90,230,9.08
"1990-Nov",19.3,-35.4,140,60,200,9.7
"1990-Nov",19.3,-35.3,140,60,200,9.64
"1990-Nov",19.4,-35.2,140,30,170,9.4
"1990-Nov",19.4,-35.1,140,30,170,9.45
"1990-Nov",19.5,-35,140,10,150,9.6
"1990-Nov",19.7,-35.9,140,60,200,12.04
"1990-Nov",19.6,-36,140,450,590,12.56
"1990-Nov",19.8,-36.2,140,570,710,12.1
"1990-Nov",19.8,-36,140,60,200,10.82
"1990-Nov",19.9,-35.8,140,40,180,9.49
"1990-Nov",20,-35.7,140,10,150,8.83
"1990-Nov",20,-35.5,140,20,160,9.6
"1990-Nov",20.1,-35.4,140,20,160,10.13
"1990-Nov",20.6,-35.9,140,20,120,9.68
"1990-Nov",20.6,-35.9,140,20,120,9.68
"1990-Nov",20.7,-36.3,140,10,150,9.51
"1990-Nov",20.7,-36.4,140,0,140,9.69
"1990-Nov",20.6,-35.1,140,30,110,9.6
"1990-Nov",22.3,-35.4,140,10,150,8.51
"1990-Nov",24.9,-34.7,140,210,350,10.35
"1990-Nov",16.5,-30,150,30,180,8.28
"1990-Nov",16.3,-30.1,150,40,190,8.14
"1990-Nov",16.1,-30.1,150,50,200,9.08
"1990-Nov",16,-30.2,150,60,210,9.82
"1990-Nov",15.8,-30.2,150,80,230,10.9
"1990-Nov",15.6,-30.2,150,90,240,11.09
"1990-Nov",15.4,-30.3,150,120,270,11.4
"1990-Nov",15.2,-30.3,150,150,300,10.81
"1990-Nov",15.4,-30.8,150,520,670,12.61
"1990-Nov",15.6,-30.7,150,110,260,12.1
"1990-Nov",15.8,-30.7,150,50,200,11.57
"1990-Nov",16,-30.6,150,70,220,12.73
"1990-Nov",16.1,-30.6,150,100,250,12.08
"1990-Nov",16.3,-30.5,150,90,240,11.4
"1990-Nov",16.5,-30.5,150,80,230,9.74
"1990-Nov",16.7,-30.4,150,50,200,8.72
"1990-Nov",17.3,-31.5,150,50,200,7.81
"1990-Nov",17.1,-31.5,150,100,250,8.89
"1990-Nov",16.8,-31.6,150,140,290,9.27
"1990-Nov",16.6,-31.7,150,150,300,10.75
"1990-Nov",16.4,-31.7,150,260,410,12.46
"1990-Nov",16.6,-32.3,150,210,360,11.83
"1990-Nov",16.8,-32.2,150,170,320,11.65
"1990-Nov",17,-32.2,150,120,270,10.53
"1990-Nov",17.1,-32.1,150,90,240,9.9
"1990-Nov",17.3,-32.1,150,50,200,8.4
"1990-Nov",17.5,-32,150,0,150,8
"1990-Nov",17.6,-32.4,150,20,170,8.03
"1990-Nov",17.4,-32.5,150,100,250,8.23
"1990-Nov",17.2,-32.5,150,130,280,9.1
"1990-Nov",17,-32.6,150,170,320,9.88
"1990-Nov",16.8,-32.6,150,230,380,9.1
"1990-Nov",16.8,-32.9,150,370,520,11.78
"1990-Nov",17,-32.8,150,190,340,10.23
"1990-Nov",17.7,-33.1,150,20,170,7.87
"1990-Nov",17.5,-33.1,150,190,340,11.75
"1990-Nov",17.2,-32.8,150,150,300,10.59
"1990-Nov",17.4,-32.7,150,110,260,8.91
"1990-Nov",17.5,-32.7,150,120,270,8.48
"1990-Nov",17.6,-32.7,150,80,230,8.2
"1990-Nov",17.7,-32.6,150,10,160,7.83
"1990-Nov",17.3,-33.2,150,250,400,12.88
"1990-Nov",17.3,-33.2,150,250,400,12.91
"1990-Nov",17.1,-33.2,150,320,470,13.24
"1990-Nov",17.5,-33.1,150,190,340,11.66
"1990-Nov",17.4,-33.2,150,320,470,12.16
"1990-Nov",17.2,-33.2,150,330,480,13.11
"1990-Nov",17.2,-33.3,150,380,530,13.23
"1990-Nov",17.3,-33.3,150,300,450,13.3
"1990-Nov",17.4,-33.3,150,410,560,12.75
"1990-Nov",17.5,-33.2,150,270,420,11.99
"1990-Nov",17.6,-33.2,150,90,240,10
"1990-Nov",17.7,-33.2,150,40,190,8
"1990-Nov",17.8,-33.3,150,10,160,8.4
"1990-Nov",17.7,-33.3,150,40,190,8.81
"1990-Nov",17.6,-33.3,150,90,240,11.09
"1990-Nov",17.5,-33.4,150,340,490,12.07
"1990-Nov",17.4,-33.4,150,420,570,12.72
"1990-Nov",17.3,-33.4,150,350,500,13.3
"1990-Nov",17.4,-33.5,150,640,790,12.94
"1990-Nov",17.5,-33.5,150,250,400,12.27
"1990-Nov",17.6,-33.5,150,80,230,11.6
"1990-Nov",17.7,-33.4,150,50,200,9.48
"1990-Nov",17.8,-33.4,150,30,180,8.25
"1990-Nov",17.6,-33.9,150,150,300,11.41
"1990-Nov",17.5,-33.9,150,260,410,12.51
"1990-Nov",18,-34.4,150,150,300,10.14
"1990-Nov",18.2,-34.3,150,100,250,8.99
"1990-Nov",17.8,-34.1,150,100,250,8.57
"1990-Nov",18,-34.1,150,70,220,8.09
"1990-Nov",18.1,-34.1,150,50,200,7.5
"1990-Nov",17.9,-34.2,150,150,300,7.7
"1990-Nov",17.7,-34.3,150,300,450,9.31
"1990-Nov",17.5,-34.3,150,NA,NA,12.86
"1990-Nov",17.4,-34.5,150,NA,NA,12.82
"1990-Nov",17.6,-34.5,150,NA,NA,12.77
"1990-Nov",17.8,-34.4,150,320,470,12.21
"1990-Nov",18.5,-34.6,150,40,190,7.77
"1990-Nov",18.5,-34.7,150,70,220,8.05
"1990-Nov",18.4,-34.8,150,210,360,8.6
"1990-Nov",18.4,-34.9,150,240,390,11.24
"1990-Nov",18.4,-35,150,430,580,12.78
"1990-Nov",18.5,-34.9,150,160,310,10.39
"1990-Nov",18.6,-34.8,150,40,190,9
"1990-Nov",18.6,-34.7,150,40,190,8.51
"1990-Nov",18.6,-34.6,150,20,170,7.81
"1990-Nov",18.8,-34.7,150,20,170,9.2
"1990-Nov",18.8,-34.8,150,30,180,9.29
"1990-Nov",18.7,-34.9,150,60,210,9.89
"1990-Nov",18.6,-35,150,200,350,10.15
"1990-Nov",18.6,-35.1,150,270,420,12.47
"1990-Nov",18.6,-35.2,150,560,710,13.27
"1990-Nov",18.5,-35.2,150,830,980,13.32
"1990-Nov",18.5,-35.3,150,NA,NA,13.03
"1990-Nov",19,-34.9,150,20,170,9.71
"1990-Nov",19,-35.1,150,60,210,9.52
"1990-Nov",18.5,-35.4,150,NA,NA,13.31
"1990-Nov",18.7,-35.5,150,NA,NA,12.62
"1990-Nov",18.7,-35.4,150,750,900,12.74
"1990-Nov",18.8,-35.3,150,220,370,12.24
"1990-Nov",18.8,-35.2,150,70,220,11.66
"1990-Nov",18.8,-35.1,150,100,250,9.68
"1990-Nov",18.9,-35.1,150,120,270,9.36
"1990-Nov",18.9,-35,150,40,190,9.49
"1990-Nov",18.9,-35.3,150,70,220,10.6
"1990-Nov",18.9,-35.3,150,70,220,10.6
"1990-Nov",19.2,-35.5,150,50,200,10.9
"1990-Nov",19.3,-35.5,150,80,230,8.75
"1990-Nov",19.3,-35.4,150,50,200,9.66
"1990-Nov",19.3,-35.3,150,50,200,9.33
"1990-Nov",19.4,-35.2,150,20,170,9.4
"1990-Nov",19.4,-35.1,150,20,170,9.3
"1990-Nov",19.5,-35,150,0,150,9.6
"1990-Nov",19.7,-35.9,150,50,200,11.75
"1990-Nov",19.6,-36,150,440,590,12.29
"1990-Nov",19.8,-36.2,150,560,710,12
"1990-Nov",19.8,-36,150,50,200,10.39
"1990-Nov",19.9,-35.8,150,30,180,9.4
"1990-Nov",20,-35.7,150,0,150,8.51
"1990-Nov",20.7,-36.4,150,10,140,9.57
"1990-Nov",24.9,-34.7,150,200,350,10.05
"1990-Nov",16.5,-30,160,20,180,8.03
"1990-Nov",16.3,-30.1,160,30,190,7.9
"1990-Nov",16.1,-30.1,160,40,200,8.93
"1990-Nov",16,-30.2,160,50,210,9.57
"1990-Nov",15.8,-30.2,160,70,230,10.6
"1990-Nov",15.6,-30.2,160,80,240,10.77
"1990-Nov",15.4,-30.3,160,110,270,11.15
"1990-Nov",15.2,-30.3,160,140,300,10.26
"1990-Nov",15.4,-30.8,160,510,670,12.14
"1990-Nov",15.6,-30.7,160,100,260,11.92
"1990-Nov",15.8,-30.7,160,40,200,11.33
"1990-Nov",16,-30.6,160,60,220,12.52
"1990-Nov",16.1,-30.6,160,90,250,11.71
"1990-Nov",16.3,-30.5,160,80,240,11.22
"1990-Nov",16.5,-30.5,160,70,230,9.32
"1990-Nov",16.7,-30.4,160,40,200,8.61
"1990-Nov",17.3,-31.5,160,40,200,7.54
"1990-Nov",17.1,-31.5,160,90,250,8.6
"1990-Nov",16.8,-31.6,160,130,290,9.07
"1990-Nov",16.6,-31.7,160,140,300,10.44
"1990-Nov",16.4,-31.7,160,250,410,12.19
"1990-Nov",16.6,-32.3,160,200,360,11.71
"1990-Nov",16.8,-32.2,160,160,320,11.4
"1990-Nov",17,-32.2,160,110,270,10.3
"1990-Nov",17.1,-32.1,160,80,240,9.35
"1990-Nov",17.3,-32.1,160,40,200,8.31
"1990-Nov",17.6,-32.4,160,10,170,7.74
"1990-Nov",17.4,-32.5,160,90,250,8.03
"1990-Nov",17.2,-32.5,160,120,280,8.92
"1990-Nov",17,-32.6,160,160,320,9.4
"1990-Nov",16.8,-32.6,160,220,380,8.76
"1990-Nov",16.8,-32.9,160,360,520,11.5
"1990-Nov",17,-32.8,160,180,340,9.74
"1990-Nov",17.7,-33.1,160,10,170,7.73
"1990-Nov",17.5,-33.1,160,180,340,11.6
"1990-Nov",17.2,-32.8,160,140,300,10.16
"1990-Nov",17.4,-32.7,160,100,260,8.44
"1990-Nov",17.5,-32.7,160,110,270,8.3
"1990-Nov",17.6,-32.7,160,70,230,8.07
"1990-Nov",17.7,-32.6,160,0,160,7.58
"1990-Nov",17.3,-33.2,160,240,400,12.69
"1990-Nov",17.3,-33.2,160,240,400,12.66
"1990-Nov",17.1,-33.2,160,310,470,12.92
"1990-Nov",17.5,-33.1,160,180,340,11.6
"1990-Nov",17.4,-33.2,160,310,470,11.97
"1990-Nov",17.2,-33.2,160,320,480,12.84
"1990-Nov",17.2,-33.3,160,370,530,13.05
"1990-Nov",17.3,-33.3,160,290,450,13.12
"1990-Nov",17.4,-33.3,160,400,560,12.31
"1990-Nov",17.5,-33.2,160,260,420,11.68
"1990-Nov",17.6,-33.2,160,80,240,9.44
"1990-Nov",17.8,-33.3,160,0,160,8.4
"1990-Nov",17.7,-33.3,160,30,190,8.43
"1990-Nov",17.6,-33.3,160,80,240,10.94
"1990-Nov",17.5,-33.4,160,330,490,11.9
"1990-Nov",17.4,-33.4,160,410,570,12.53
"1990-Nov",17.3,-33.4,160,340,500,13.07
"1990-Nov",17.4,-33.5,160,630,790,12.78
"1990-Nov",17.5,-33.5,160,240,400,12.03
"1990-Nov",17.6,-33.5,160,70,230,11.21
"1990-Nov",17.7,-33.4,160,40,200,9.22
"1990-Nov",17.8,-33.4,160,20,180,8.62
"1990-Nov",17.6,-33.9,160,140,300,11.1
"1990-Nov",17.5,-33.9,160,250,410,12.49
"1990-Nov",18,-34.4,160,140,300,9.82
"1990-Nov",18.2,-34.3,160,90,250,8.69
"1990-Nov",17.8,-34.1,160,90,250,8.02
"1990-Nov",18,-34.1,160,60,220,7.61
"1990-Nov",18.1,-34.1,160,40,200,7.2
"1990-Nov",17.9,-34.2,160,140,300,7.57
"1990-Nov",17.7,-34.3,160,290,450,8.54
"1990-Nov",17.5,-34.3,160,NA,NA,12.59
"1990-Nov",17.4,-34.5,160,NA,NA,12.58
"1990-Nov",17.6,-34.5,160,NA,NA,12.62
"1990-Nov",17.8,-34.4,160,310,470,11.95
"1990-Nov",18.5,-34.6,160,30,190,7.7
"1990-Nov",18.5,-34.7,160,60,220,7.74
"1990-Nov",18.4,-34.8,160,200,360,8.18
"1990-Nov",18.4,-34.9,160,230,390,11.09
"1990-Nov",18.4,-35,160,420,580,12.55
"1990-Nov",18.5,-34.9,160,150,310,10.16
"1990-Nov",18.6,-34.8,160,30,190,8.71
"1990-Nov",18.6,-34.7,160,30,190,7.94
"1990-Nov",18.6,-34.6,160,10,170,7.7
"1990-Nov",18.8,-34.8,160,20,180,9.15
"1990-Nov",18.7,-34.9,160,50,210,9.56
"1990-Nov",18.6,-35,160,190,350,9.9
"1990-Nov",18.6,-35.1,160,260,420,12.26
"1990-Nov",18.6,-35.2,160,550,710,12.99
"1990-Nov",18.5,-35.2,160,820,980,13.07
"1990-Nov",18.5,-35.3,160,NA,NA,12.71
"1990-Nov",19,-34.9,160,10,170,9.67
"1990-Nov",19,-35.1,160,50,210,9.49
"1990-Nov",18.5,-35.4,160,NA,NA,13.16
"1990-Nov",18.7,-35.5,160,NA,NA,12.65
"1990-Nov",18.7,-35.4,160,740,900,12.13
"1990-Nov",18.8,-35.3,160,210,370,12.08
"1990-Nov",18.8,-35.2,160,60,220,11.31
"1990-Nov",18.8,-35.1,160,90,250,9.53
"1990-Nov",18.9,-35.1,160,110,270,8.97
"1990-Nov",18.9,-35,160,30,190,9.38
"1990-Nov",18.9,-35.3,160,60,220,10.38
"1990-Nov",18.9,-35.3,160,60,220,10.38
"1990-Nov",19.2,-35.5,160,40,200,10.9
"1990-Nov",19.3,-35.5,160,70,230,8.61
"1990-Nov",19.3,-35.4,160,40,200,9.47
"1990-Nov",19.3,-35.3,160,40,200,9.3
"1990-Nov",19.4,-35.2,160,10,170,9.4
"1990-Nov",19.7,-35.9,160,40,200,11.47
"1990-Nov",19.6,-36,160,430,590,12.2
"1990-Nov",19.8,-36.2,160,550,710,11.83
"1990-Nov",19.8,-36,160,40,200,10.21
"1990-Nov",19.9,-35.8,160,20,180,9.32
"1990-Nov",20,-35.7,160,10,150,8.54
"1990-Nov",24.9,-34.7,160,190,350,9.82
"1990-Nov",16.5,-30,170,10,180,7.9
"1990-Nov",16,-30.2,170,40,210,8.99
